Karmn,Name,Comp,GJ,RA_J2016_deg,DE_J2016_deg,RA_J2000,DE_J2000,l_J2016_deg,b_J2016_deg,Ref01,SpT,SpTnum,Ref02,Teff_K,eTeff_K,logg,elogg,[Fe/H],e[Fe/H],Ref03,L_Lsol,eL_Lsol,Ref04,R_Rsol,eR_Rsol,Ref05,M_Msol,eM_Msol,Ref06,muRA_masa-1,emuRA_masa-1,muDE_masa-1,emuDE_masa-1,Ref07,pi_mas,epi_mas,Ref08,d_pc,ed_pc,Ref09,Vr_kms-1,eVr_kms-1,Ref10,ruwe,Ref11,U_kms-1,eU_kms-1,V_kms-1,eV_kms-1,W_kms-1,eW_kms-1,Ref12,sa_m/s/a,esa_m/s/a,Ref13,SKG,Ref14,SKG_lit,Ref14_lit,Pop,Ref15,vsini_flag,vsini_kms-1,evsini_kms-1,Ref16,P_d,eP_d,Ref17,pEWHalpha_A,epEWHalpha_A,Ref18,log(LHalpha/Lbol),elog(LHalpha/Lbol),Ref19,1RXS,CRT_s-1,eCRT_s-1,HR1,eHR1,HR2,eHR2,Flux_X_E-13_ergcm-2s-1,eFlux_X_E-13_ergcm-2s-1,LX/LJ,eLX/LJ,Ref20,Activity,Ref21,FUV_mag,eFUV_mag,NUV_mag,eNUV_mag,Ref22,u_mag,eu_mag,Ref23,BT_mag,eBT_mag,Ref24,B_mag,eB_mag,Ref25,BP_mag,eBP_mag,Ref26,g_mag,eg_mag,Ref27,VT_mag,eVT_mag,Ref28,V_mag,eV_mag,Ref29,Ra_mag,Ref30,r_mag,er_mag,Ref31,GG_mag,eGG_mag,Ref32,i_mag,ei_mag,Ref33,RP_mag,eRP_mag,Ref34,IN_mag,Ref35,J_mag,eJ_mag,H_mag,eH_mag,Ks_mag,eKs_mag,QFlag_2M,Ref36,W1_mag,eW1_mag,W2_mag,eW2_mag,W3_mag,eW3_mag,W4_mag,eW4_mag,QFlag_WISE,Ref37,Multiplicity,WideWDS,Widerho_arcsec,eWiderho_arcsec,Ref38,WideCompanionName,WideCompanionSpT,CloseWDS,Closerho_arcsec,eCloserho_arcsec,Ref39,CloseCompanionSpT,RV,Planet,Ref40,PlanetNum,LoRes_spectrum,HiRes_spectrum,LoRes_imaging,HiRes_imaging,Class,Survey,Notes,Gaia_id_1,2MASS_id,TIC_id,Teff_min_K,Teff_max_K,logg_min,logg_max,is_GTO,rv_file,lc_file,has_rv,has_lc,InstBand_nominal,InstBand_ranged
J05415+534,HD 233153,B,212,85.3780733701077,53.4875097887684,05:41:30.73,+53:29:23.3,158.3918728963,11.9708699328057,EDR3,M1.0 V,1.0,AF15a,3825.0,14.0,4.94,0.1,-0.02,0.06,Marf21,0.0570557,0.0002972,Karmn,0.54393,0.00423,Karmn,0.5499,0.0128,Karmn,3.86507215899234,0.020597551,-515.960314267027,0.0181734,EDR3,81.4643914294771,0.023017565,EDR3,12.27530191,0.00346836,EDR3,1.81838709112818,0.0230078058091102,Lafa20,1.0582259,EDR3,-14.13029,0.02122,-22.54612,0.0106,-14.02891,0.00641,Karmn,0.0766189550196445,0.0016413635909396,Wol17,LA,Karmn,,,YD,Karmn,<,2.0,,Rein18,,,,-0.039,0.01,Sche19,,,,,0.37,0.03,-0.55,0.07,,,19.96,1.62,0.001693193362682,0.29,PSPC/ROSAT,,,20.605,0.226,18.391,0.024,GALEX,,,,11.511,0.08,TYC2,11.226,0.03,UCAC4,9.9641,0.003,EDR3,10.596,0.09,UCAC4,9.838,0.027,TYC2,9.766,0.04,UCAC4,9.186,UCAC3,9.39,0.08,UCAC4,8.9188,0.0028,EDR3,8.386,0.06,UCAC4,7.9014,0.0038,EDR3,7.99,US-B1,6.586,0.021,5.963,0.016,5.759,0.016,AAA,2M,5.622,0.138,5.428,0.024,5.562,0.016,5.449,0.038,BAAA,AllWISE,Wide,ENG20,90.60,,,V538 Aur,K1.0V,,,,,,CARMENES+SOPHIE,No,,0.0,CAFOS,,,(FastCam) [WD15],Alpha,GTO,,263916742385357056,05413073+5329239,311064351,3811.0,3839.0,4.840000000000001,5.04,True,../data/CARMENES_GTO_RVsJ05415+534.dat,,True,False,He3-burning,He3-burning
J05366+112,2MASS J05363846+1117487,B,,84.1602422990605,11.2966132946989,05:36:38.46,+11:17:48.8,194.04995053012,-10.9808426328123,EDR3,M4.0 V,4.0,Lep13,3355.0,23.0,5.17,0.16,-0.2,0.1,Marf21,0.0089636,7.381e-05,Karmn,0.28023,0.00401,Karmn,0.27166,0.00992,Karmn,-3.32315505620128,0.03561343,-60.8384526381021,0.025285352,EDR3,87.3452704112214,0.0337545,EDR3,11.44881681,0.00442438,EDR3,21.5302761342914,0.0241495872189628,Lafa20,1.2265389,EDR3,-19.49665,0.02301,-7.70662,0.00604,-5.91408,0.00497,Karmn,0.0009970584768962,7.825360942298908e-05,Wol17,,,,,YD,Karmn,=,2.4,1.5,Rein18,,,,-2.962,0.021,Sche19,-3.912,0.003,Sche19,,,,,,,,,,,,,,,,,,,,,,,,,,14.146,0.04,UCAC4,12.7863,0.004,EDR3,13.281,0.03,UCAC4,,,,12.577,0.03,UCAC4,12.373,UCAC3,11.905,0.05,UCAC4,11.1966,0.0029,EDR3,10.427,0.05,UCAC4,9.9724,0.004,EDR3,9.78,US-B1,8.266,0.032,7.691,0.063,7.406,0.026,AAA,2M,7.239,0.032,7.072,0.02,6.969,0.017,6.786,0.087,AAAA,AllWISE,Wide,TOK255,156.50,,,J05365+113,,,,,,,CARMENES,No,,0.0,,FEROS,,FastCam,Alpha,GTO,,3339914973377653760,05363846+1117487,436248798,3332.0,3378.0,5.01,5.33,True,../data/CARMENES_GTO_RVsJ05366+112.dat,,True,False,none,He3-burning
J05127+196,GJ 192,-,192,78.1772625307203,19.6667253607489,05:12:42.23,+19:39:56.4,183.699719384848,-11.33268982464,EDR3,M2.0 V,2.0,PMSU,3599.0,13.0,4.91,0.11,-0.33,0.07,Marf21,0.0266469,0.0001491,Karmn,0.41987,0.00325,Karmn,0.419,0.011,Karmn,279.353796551396,0.02771226,240.88599949362,0.017663091,EDR3,82.3104296314985,0.020309998,EDR3,12.14912866,0.00299778,EDR3,-25.043,0.0191,Sou18,1.1119194,EDR3,20.21112,0.01871,3.65582,0.004,25.62442,0.00548,Karmn,0.0377591745128864,0.0002128080313526,Wol17,,,,,D,Karmn,<,2.0,,Rein18,,,,0.044,0.013,Sche19,,,,,,,,,,,,,,,,,,,,20.481,0.18,GALEX,,,,12.249,0.256,TYC2,12.304,0.003,APASS9,11.0017,0.0029,EDR3,11.555,0.01,UCAC4,11.063,0.123,TYC2,10.789,0.029,APASS9,10.281,UCAC4,10.209,0.01,UCAC4,9.8145,0.0028,EDR3,9.075,0.01,UCAC4,8.7299,0.0038,EDR3,9.87,US-B1,7.299,0.024,6.695,0.04,6.47,0.024,AAA,2M,6.348,0.084,6.19,0.027,6.178,0.016,5.988,0.05,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES+SOPHIE,No,,0.0,,,,FastCam [WD15],Alpha,GTO,,3407785622839603968,05124223+1939566,467611768,3586.0,3612.0,4.8,5.0200000000000005,True,../data/CARMENES_GTO_RVsJ05127+196.dat,,True,False,He3-burning,He3-burning
J04472+206,RX J0447.2+2038,-,,71.801457070981,20.6358961455435,04:47:12.25,+20:38:10.8,179.273866106592,-15.6041177430441,EDR3,M5.0 V,5.0,AF15a,3096.0,14.0,5.12,0.07,-0.06,0.04,Marf21,0.0125083,7.518e-05,Karmn,0.3887,0.0037,Karmn,0.3862,0.0108,Karmn,88.6912116083975,0.037849765,-98.1902655040989,0.02728151,EDR3,42.9898655351966,0.031129006,EDR3,23.2612963,0.01684353,EDR3,23.9761566967165,0.31203472987139,Lafa20,1.2007989,EDR3,-23.57778,0.30052,-14.24903,0.00916,-5.36556,0.08431,Karmn,0.0041840718816567,0.0002794355547733,Wol17,IC,Karmn,,,YD,Karmn,=,47.6,26.8,Rein18,0.3418999910354614,,CC21,-9.82,0.05,Sche19,-3.5314,0.0021,Sche19,J044712.8+203809,0.0989,0.0166,-0.48,0.13,0.18,0.29,5.7,0.96,0.0063417788940275,2.12,1RXS,RV-loud,Sad21,20.697,0.257,19.893,0.114,GALEX,17.351,0.01,SDSS9,,,,15.817,0.19,UCAC4,14.5099,0.0052,EDR3,14.956,0.09,UCAC4,,,,14.216,0.08,UCAC4,13.957,UCAC4,13.591,0.06,UCAC4,12.6178,0.0029,EDR3,12.089,0.001,SDSS9,11.3059,0.0042,EDR3,10.77,US-B1,9.38,0.022,8.808,0.033,8.507,0.022,AAA,2M,8.317,0.023,8.105,0.019,7.968,0.021,7.749,0.205,AAAB,AllWISE,Single,,,,,,,,,,,,CARMENES,No,,0.0,CAFOS,,,(Astralux),Alpha,GTO,,3410346286637015040,04471225+2038109,238413768,3082.0,3110.0,5.05,5.19,True,../data/CARMENES_GTO_RVsJ04472+206.dat,,True,False,none,none
J04429+214,2MASS J04425586+2128230,-,,70.7329356341546,21.4735661865365,04:42:55.86,+21:28:23.0,177.950048684731,-15.8733737386233,EDR3,M3.5 V,3.5,Lep13,3499.0,24.0,4.9,0.08,0.0,0.04,Marf21,0.0181725,0.0001596,Karmn,0.36684,0.00528,Karmn,0.3631,0.0113,Karmn,37.6797928859586,0.03316134,117.700400628359,0.02147187,EDR3,71.9040594883667,0.024304645,EDR3,13.90742063,0.00470092,EDR3,2.80277706379624,0.0250281678742263,Lafa20,1.1308731,EDR3,-4.38176,0.02407,4.6968,0.00289,5.74282,0.00729,Karmn,0.0036010545483952,0.0003281207643936,Wol17,,,,,D,Karmn,<,2.0,,Rein18,47.8,1.1,DA19,-0.05,0.015,Sche19,,,,,,,,,,,,,,,,,,,,,,,15.897,0.007,SDSS9,,,,13.461,0.04,UCAC4,12.1492,0.0031,EDR3,12.626,0.05,UCAC4,,,,11.925,0.05,UCAC4,11.611,UCAC3,11.335,0.05,UCAC4,10.7271,0.0028,EDR3,10.993,0.9,UCAC4,9.5509,0.0038,EDR3,9.42,US-B1,7.958,0.023,7.403,0.078,7.101,0.026,AAA,2M,6.94,0.057,6.797,0.022,6.889,0.016,6.67,0.072,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES,No,,0.0,,CAFEbis FEROS,,FastCam,Alpha,GTO,,3411398347466374144,04425586+2128230,397356212,3475.0,3523.0,4.82,4.98,True,../data/CARMENES_GTO_RVsJ04429+214.dat,,True,False,He3-burning,He3-burning
J04429+189,HD 285968,-,176,70.7354817380845,18.9532029263918,04:42:55.77,+18:57:29.4,180.021342911276,-17.4272545962121,EDR3,M2.0 V,2.0,PMSU,3678.0,16.0,5.13,0.08,0.0,0.03,Marf21,0.0350681,0.0002538,Karmn,0.4612,0.00435,Karmn,0.4626,0.0119,Karmn,656.646958302907,0.027073016,-1116.59354136726,0.016278848,EDR3,105.427484171353,0.021029381,EDR3,9.48519267,0.00189199,EDR3,26.236,0.0006,Sou18,0.88777876,EDR3,-22.78207,0.0024,-57.77142,0.00875,-14.97518,0.00742,Karmn,0.3627979583032464,0.0020485501989323,Wol17,,,,,D,Karmn,<,2.0,,Rein18,40.7,0.4,DA19,0.003,0.009,Sche19,,,,J044254.6+185718.,0.0389,0.0121,-0.18,0.28,0.4,0.39,2.86,0.89,0.0002154973333987,0.13,1RXS*,Flare?,AP75,21.282,0.406,19.022,0.09,GALEX,,,,11.818,0.121,TYC2,11.467,0.01,UCAC4,10.2105,0.0033,EDR3,10.718,0.03,UCAC4,10.195,0.049,TYC2,10.007,0.04,UCAC4,9.581,UCAC4,9.522,0.18,UCAC4,9.0044,0.0028,EDR3,8.314,0.02,UCAC4,7.9094,0.0039,EDR3,8.41,US-B1,6.462,0.024,5.824,0.033,5.607,0.034,AAA,2M,5.486,0.177,5.27,0.065,5.341,0.014,5.227,0.034,BAAA,AllWISE,Single,,,,,,,,,,,,CARMENES+HARPS+SOPHIE,Yes,For09,2.0,,FEROS,,FastCam [WD15],Alpha,GTO,,3409711211681795584,04425581+1857285,397354290,3662.0,3694.0,5.05,5.21,True,../data/CARMENES_GTO_RVsJ04429+189.dat,,True,False,none,He3-burning
J04406-128,TOI-2457,-,,70.16732399492,-12.89072343113,04:40:40.14,-12:53:26.9,210.0337800474,-34.7722874008,EDR3,m0 V,0.0,Karmn,4100.0,50.0,5.5,0.25,0.0,,Karmn,0.0864766,0.0006783,Karmn,0.5828,0.0144,Karmn,0.591,0.0197,Karmn,15.268186620947326,0.018037496,19.511160581272105,0.015074813,EDR3,16.289787810261732,0.025472624,EDR3,61.38810789573844,0.09609674467098,EDR3,-0.21861002,0.4869604,EDR3,1.5496366,EDR3,-4.67413,0.34636,1.17083,0.20039,5.3675,0.27782,Karmn,,,,,,,,D,Karmn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.631,0.05,UCAC4,12.499164,0.002894,EDR3,12.972,0.07,UCAC4,,,,12.257,0.07,UCAC4,,,11.686,0.06,UCAC4,11.688784,0.002782,EDR3,11.128,0.08,UCAC4,10.804494,0.003813,EDR3,,,9.741,0.024,9.126,0.023,8.929,0.021,AAA,2M,8.837,0.024,8.857,0.02,8.759,0.025,8.453,,AAAU,AllWISE,Single,,,,,,,,,,,,,No,TOI in prep,0.0,,,,,Alpha,TOI,TOI 2457,3174921811836948864,04404014-1253269,117799904,4050.0,4150.0,5.25,5.75,True,../data/CARMENES_GTO_RVsJ04406-128.dat,,True,False,none,none
J04290+219,BD+21 652,-,169,67.2501948731295,21.9234753267243,04:29:00.12,+21:55:21.7,175.438418411976,-18.0878945092324,EDR3,M0.5 V,0.5,Gra06,4123.0,20.0,4.48,0.15,0.05,0.03,Marf21,0.115019,0.002151,Karmn,0.66468,0.00896,Karmn,0.6773,0.0166,Karmn,-67.0174924749917,0.02845738,174.626753011732,0.020580705,EDR3,89.054608821017,0.023446703,EDR3,11.2290651,0.00295644,EDR3,-35.44,0.0076,Sou18,1.0770729,EDR3,33.3031,0.00723,6.76252,0.00243,14.15271,0.00316,Karmn,0.0090275995964237,2.709934689181841e-05,Wol17,,,,,D,Karmn,=,3.9,1.5,Rein18,25.4,0.3,DA19,0.19,0.023,Sche19,,,,J042859.8+215519,0.133,0.0196,-0.36,0.12,-0.18,0.24,8.51,1.25,0.000314010399571,0.09,1RXS,Flare?,Ger99,,,,,,12.244,0.001,SDSS9,10.112,0.031,TYC2,10.117,0.99,UCAC4,8.5431,0.0029,EDR3,9.148,0.001,SDSS9,8.509,0.015,TYC2,8.496,0.99,UCAC4,8.711,UCAC4,7.767,0.001,SDSS9,7.7041,0.0028,EDR3,,,,6.8045,0.0039,EDR3,6.74,US-B1,5.674,0.026,5.05,0.016,4.875,0.016,AAA,2M,4.851,0.202,4.714,0.113,4.854,0.015,4.693,0.037,BBAA,AllWISE,Single,,,,,,,,,,,,CARMENES+SOPHIE,No,,0.0,,,,FastCam,Alpha,GTO,,145421309108301184,04290013+2155214,17558287,4103.0,4143.0,4.33,4.630000000000001,True,../data/CARMENES_GTO_RVsJ04290+219.dat,,True,False,none,He3-burning
J04219+213,LP 415-17,-,,65.4696439192691,21.3532526359261,04:21:52.49,+21:21:12.9,174.749428685658,-19.7125499027115,EDR3,m0 V,0.0,Karmn,3940.0,51.0,4.76,0.07,-0.33,0.16,Schw19,0.071722,0.0004119,Karmn,0.575,0.015,Karmn,0.5825,0.0201,Karmn,200.180836762226,0.018003514,-76.774634827141,0.012836321,EDR3,13.7113097469356,0.015370281,EDR3,72.93249284,0.08175681,EDR3,18.8189059183409,0.0189638260928498,Lafa20,1.1035376,EDR3,-35.22381,0.03049,-62.66585,0.05453,26.0946,0.05848,Karmn,,,,,,,,TD-D,Karmn,,,,,,,,0.12,0.05,Sche19,,,,,,,,,,,,,,,,,,,,,,,16.253,0.007,SDSS9,,,,14.073,0.05,UCAC4,13.0265,0.0029,EDR3,13.491,0.047,APASS9,,,,12.806,0.05,UCAC4,,,12.286,0.059,APASS9,12.2416,0.0028,EDR3,11.877,0.001,SDSS9,11.372,0.0038,EDR3,,,10.274,0.024,9.686,0.017,9.496,0.017,AAA,2M,9.427,0.023,9.412,0.019,9.37,0.044,8.715,,AAAU,WISE,Single,,,,,,,,,,,,CARMENES,Yes,Die18,3.0,,,,,Gamma+,GTO,,145333927996558976,04215245+2121131,17307715,3889.0,3991.0,4.69,4.83,True,../data/CARMENES_GTO_RVsJ04219+213.dat,,True,False,He3-burning,He3-burning
J03473+086,LTT 11262,-,3250,56.8391475381645,8.69351550190911,03:47:20.89,+08:41:47.1,179.169451694769,-34.3428644318653,EDR3,M4.5 V,4.5,PMSU,3100.0,50.0,5.5,0.25,0.0,,Karmn,0.0023858,2.307e-05,Karmn,0.16933,0.00552,Karmn,0.15,0.01,Karmn,468.997468507958,0.041381393,-652.311318125403,0.027127257,EDR3,80.0552080771202,0.03375017,EDR3,12.49137969,0.00526619,EDR3,5.0,4.0,New14,1.3447858,EDR3,-2.09275,3.30238,-47.30262,0.0503,-6.80917,2.25658,Karmn,0.1837825926628876,0.0080921087608919,Wol17,,,,,D,Karmn,,,,,60.3,,Irw11,-0.1,0.08,Med20,,,,,,,,,,,,,,,,,,,,,,,18.435,0.015,SDSS9,,,,16.438,0.06,UCAC4,14.8022,0.0035,EDR3,15.348,0.05,UCAC4,,,,14.582,0.04,UCAC4,14.625,UCAC3,13.916,0.01,UCAC4,12.9606,0.0028,EDR3,12.114,0.23,UCAC4,11.6751,0.0039,EDR3,11.23,US-B1,9.849,0.019,9.272,0.029,9.022,0.022,AAA,2M,8.82,0.202,8.596,0.021,8.455,0.024,8.434,,BAAU,AllWISE,Single,,,,,,,,,,,,HARPS,No,,0.0,,,,FastCam (Astralux),Gamma,Legacy,,3278325004913943808,03472091+0841464,468889408,3050.0,3150.0,5.25,5.75,True,../data/CARMENES_GTO_RVsJ03473+086.dat,,True,False,none,none
J03213+799,GJ 133,-,133,50.351214978168,79.9685443981029,03:21:21.78,+79:58:02.2,129.370982273902,19.0267062322285,EDR3,M2.0 V,2.0,PMSU,3599.0,14.0,5.12,0.1,-0.21,0.08,Marf21,0.0247631,0.0001328,Karmn,0.40476,0.00333,Karmn,0.4031,0.0108,Karmn,410.089948967012,0.013853712,287.875068225683,0.015812792,EDR3,71.6585655671198,0.013828526,EDR3,13.95506583,0.00269302,EDR3,-13.237,0.0132,Sou18,1.0171734,EDR3,5.62244,0.0087,-24.70912,0.01029,25.13397,0.00596,Karmn,0.0801936266925629,0.0005578922822645,Wol17,,,,,D,Karmn,<,2.0,,Rein18,32.4,1.0,DA19,-0.013,0.012,Sche19,,,,,,,,,,,,,,,,,,,,,,,15.625,0.007,SDSS9,13.181,0.236,TYC2,12.665,0.08,UCAC4,11.4412,0.0031,EDR3,11.918,0.08,UCAC4,11.38,0.07,TYC2,11.11,0.03,UCAC4,10.775,UCAC4,10.527,0.05,UCAC4,10.2434,0.0028,EDR3,9.473,0.04,UCAC4,9.1572,0.0038,EDR3,9.08,US-B1,7.704,0.027,7.117,0.036,6.89,0.024,AAA,2M,6.775,0.076,6.641,0.023,6.578,0.016,6.454,0.057,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES+SOPHIE,No,,0.0,,,,[WD15],Alpha,GTO,,567659818855055488,03212176+7958022,357936741,3585.0,3613.0,5.0200000000000005,5.22,True,../data/CARMENES_GTO_RVsJ03213+799.dat,,True,False,none,He3-burning
J03142+286,LP 299-036,-,3208,48.5535291445755,28.6743195402574,03:14:12.47,+28:40:39.6,157.17758836457,-24.5420333826049,EDR3,M6.0 V,6.0,PMSU,2900.0,50.0,5.0,0.25,0.0,,Karmn,0.0010678,5.757e-06,Karmn,0.12945,0.00448,Karmn,0.11255,0.00921,Karmn,311.195712314632,0.07225331,-750.010255688055,0.052353896,EDR3,67.0684360638947,0.06997839,EDR3,14.91014341,0.01555706,EDR3,32.3,15.0,Haw96,1.4472755,EDR3,-33.97008,12.57651,-38.12758,5.29348,-41.58898,6.23009,Karmn,0.1925334513176343,0.0045803481811036,Wol17,,,,,D,Karmn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.094,0.0071,EDR3,17.47,0.026,PS1,,,,,,,,,16.136,0.017,PS1,14.5823,0.0029,EDR3,13.891,0.008,PS1,13.1831,0.004,EDR3,13.31,US-B1,10.993,0.018,10.426,0.019,10.092,0.018,AAA,2M,9.857,0.023,9.659,0.019,9.452,0.045,8.462,,AAAU,AllWISE,Single,,,,,,,,,,,,,No,,0.0,,,,,Gamma,Legacy,,121843656638575872,03141241+2840411,35025268,2850.0,2950.0,4.75,5.25,True,../data/CARMENES_GTO_RVsJ03142+286.dat,,True,False,none,none
J03090+100,GJ 1055,-,1055,47.2519897276467,10.0211861161811,03:09:00.17,+10:01:25.7,169.565160924276,-40.0799280354812,EDR3,M5.0 V,5.0,PMSU,3000.0,50.0,4.0,0.25,0.0,,Karmn,0.0023125,1.355e-05,Karmn,0.17801,0.00596,Karmn,0.1638,0.0103,Karmn,286.343081947097,0.039579593,-586.29679924124,0.02931335,EDR3,79.4532454362255,0.02760114,EDR3,12.58601829,0.00437224,EDR3,-31.0,4.0,Terr15,1.3847069,EDR3,26.42139,3.00999,-41.33269,0.55461,8.36863,2.57537,Karmn,0.1166065080687553,0.0055611471412445,Wol17,,,,,D,Karmn,=,4.7,0.7,Jen09,,,,0.31,0.07,Med20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1967,0.0053,EDR3,15.598,0.002,PS1,,,,,,,14.858,UCAC3,14.276,0.003,PS1,13.1845,0.003,EDR3,12.817,0.219,PS1,11.8677,0.0041,EDR3,,,9.926,0.026,9.333,0.029,9.066,0.021,AAA,2M,8.845,0.024,8.641,0.02,8.486,0.027,8.305,0.309,AAAB,AllWISE,Single,,,,,,,,,,,,,No,,0.0,,,TCP,(Astralux),Gamma,Legacy,,14912165107085184,03090015+1001257,365369408,2950.0,3050.0,3.75,4.25,True,../data/CARMENES_GTO_RVsJ03090+100.dat,,True,False,none,none
J02560-006,LP 591-156,-,,44.0173833738046,-0.608877262589059,02:56:03.90,-00:36:33.1,176.582999517841,-50.0321617304896,EDR3,M5.0 V,5.0,Boc05,3000.0,50.0,4.5,0.25,0.0,,Karmn,0.0022646,1.145e-05,Karmn,0.17616,0.00589,Karmn,0.1618,0.0103,Karmn,256.76230366153,0.041969094,70.1414284552424,0.035819896,EDR3,61.8679591112396,0.032513738,EDR3,16.16345544,0.00849445,EDR3,46.17,0.28,Schn19,1.3825071,EDR3,-43.84878,0.17966,-7.26321,0.01324,-23.91944,0.21466,Karmn,0.0293050216400104,0.0015770410544374,Wol17,,,,,D,Karmn,,,,,1.0657999515533447,,CC21,0.42,,Boc05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.707,0.34,UCAC4,15.825,0.0097,EDR3,16.423,0.14,UCAC4,,,,15.639,0.06,UCAC4,14.648,UCAC3,14.95,0.11,UCAC4,13.767,0.0029,EDR3,13.023,0.09,UCAC4,12.4365,0.0041,EDR3,12.04,US-B1,10.421,0.02,9.864,0.023,9.567,0.021,AAA,2M,9.355,0.023,9.148,0.019,8.973,0.029,8.885,0.299,AAAB,AllWISE,Single,,,,,,,,,,,,,No,,0.0,,,,,Gamma,Legacy,,2497858563088120448,02560388-0036332,439874904,2950.0,3050.0,4.25,4.75,True,../data/CARMENES_GTO_RVsJ02560-006.dat,,True,False,none,none
J02530+168,Teegarden's Star,-,,43.2696424767906,16.8643738189774,02:53:00.89,+16:52:52.6,160.290985149575,-37.0314865073519,EDR3,M7.0 V,7.0,AF15a,3034.0,45.0,5.19,0.2,-0.11,0.28,Marf21,0.000722,5.255e-06,Karmn,0.09725,0.00291,Karmn,0.07858,0.00835,Karmn,3429.08282680777,0.087942876,-3805.54112273733,0.08326042,EDR3,260.988440680473,0.09342672,EDR3,3.83158732,0.0013716,EDR3,68.4172901245428,0.0280014246152395,Lafa20,1.3042897,EDR3,-69.50592,0.02587,-71.12413,0.02401,-58.72302,0.02555,Karmn,2.3273873862344376,0.0093450139288177,Wol17,,,,,TD,Karmn,<,2.0,,Rein18,,,,-0.5,0.05,Sche19,-5.36,0.04,Sche19,,,,,,,,,,,,,,,,,22.585,0.465,GALEX,,,,,,,16.836,0.039,APASS9,15.3186,0.0044,EDR3,15.533,0.003,PS1,,,,15.075,0.12,APASS9,15.018,UCAC4,14.294,0.001,PS1,12.2631,0.003,EDR3,11.97,0.131,PS1,10.7901,0.0041,EDR3,10.39,US-B1,8.394,0.027,7.883,0.04,7.585,0.046,AAA,2M,7.145,0.054,6.98,0.018,6.886,0.018,6.715,0.082,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES,Yes,Zec19,2.0,CAFOS,HRS,TCP,FastCam (Astralux),Alpha,GTO,,35227046884571776,02530084+1652532,257870150,2989.0,3079.0,4.99,5.390000000000001,True,../data/CARMENES_GTO_RVsJ02530+168.dat,,True,False,none,none
J02519+224,RBS 365,-,,42.9759372842343,22.457823916087,02:51:54.10,+22:27:29.9,156.285286250667,-32.4982980228902,EDR3,M4.0 V,4.0,Ria06,3158.0,42.0,4.68,0.17,-0.03,0.19,Marf21,0.0268902,0.0001739,Karmn,0.5478,0.0147,Karmn,0.554,0.0196,Karmn,108.769914248866,0.039821442,-111.149630473549,0.032853127,EDR3,37.0104190508339,0.050208703,EDR3,27.01941847,0.03665481,EDR3,9.14179140753591,0.0778636769897858,Lafa20,1.5485424,EDR3,-12.53182,0.0614,-15.63673,0.03225,-8.87652,0.04502,Karmn,0.007711910960461,0.0003576413484818,Wol17,LA/Cas,Karmn,,,YD,Karmn,=,27.2,2.7,Rein18,0.85757,3e-05,DA19,-5.896,0.022,Sche19,-3.6131,0.0017,Sche19,J025153.2+222735,0.928,0.0487,-0.1,0.05,0.17,0.07,72.2,3.79,0.0524951526252073,5.4,1RXS,RV-loud,Sad21,19.989,0.208,19.119,0.076,GALEX,,,,,,,14.843,0.05,UCAC4,13.4876,0.007,EDR3,13.979,0.04,UCAC4,,,,13.282,0.04,UCAC4,12.944,UCAC4,12.676,0.04,UCAC4,11.8931,0.003,EDR3,10.851,0.034,PS1,10.6636,0.0046,EDR3,10.11,US-B1,8.919,0.024,8.317,0.02,8.074,0.021,AAA,2M,7.929,0.028,7.763,0.02,7.654,0.019,7.512,0.18,AAAB,AllWISE,Single,,,,,,,,,,,,CARMENES,No,,0.0,,,,FastCam,Alpha,GTO,,109628013733250304,02515408+2227299,371422484,3116.0,3200.0,4.51,4.85,True,../data/CARMENES_GTO_RVsJ02519+224.dat,,True,False,none,none
