Karmn,Name,Comp,GJ,RA_J2016_deg,DE_J2016_deg,RA_J2000,DE_J2000,l_J2016_deg,b_J2016_deg,Ref01,SpT,SpTnum,Ref02,Teff_K,eTeff_K,logg,elogg,[Fe/H],e[Fe/H],Ref03,L_Lsol,eL_Lsol,Ref04,R_Rsol,eR_Rsol,Ref05,M_Msol,eM_Msol,Ref06,muRA_masa-1,emuRA_masa-1,muDE_masa-1,emuDE_masa-1,Ref07,pi_mas,epi_mas,Ref08,d_pc,ed_pc,Ref09,Vr_kms-1,eVr_kms-1,Ref10,ruwe,Ref11,U_kms-1,eU_kms-1,V_kms-1,eV_kms-1,W_kms-1,eW_kms-1,Ref12,sa_m/s/a,esa_m/s/a,Ref13,SKG,Ref14,SKG_lit,Ref14_lit,Pop,Ref15,vsini_flag,vsini_kms-1,evsini_kms-1,Ref16,P_d,eP_d,Ref17,pEWHalpha_A,epEWHalpha_A,Ref18,log(LHalpha/Lbol),elog(LHalpha/Lbol),Ref19,1RXS,CRT_s-1,eCRT_s-1,HR1,eHR1,HR2,eHR2,Flux_X_E-13_ergcm-2s-1,eFlux_X_E-13_ergcm-2s-1,LX/LJ,eLX/LJ,Ref20,Activity,Ref21,FUV_mag,eFUV_mag,NUV_mag,eNUV_mag,Ref22,u_mag,eu_mag,Ref23,BT_mag,eBT_mag,Ref24,B_mag,eB_mag,Ref25,BP_mag,eBP_mag,Ref26,g_mag,eg_mag,Ref27,VT_mag,eVT_mag,Ref28,V_mag,eV_mag,Ref29,Ra_mag,Ref30,r_mag,er_mag,Ref31,GG_mag,eGG_mag,Ref32,i_mag,ei_mag,Ref33,RP_mag,eRP_mag,Ref34,IN_mag,Ref35,J_mag,eJ_mag,H_mag,eH_mag,Ks_mag,eKs_mag,QFlag_2M,Ref36,W1_mag,eW1_mag,W2_mag,eW2_mag,W3_mag,eW3_mag,W4_mag,eW4_mag,QFlag_WISE,Ref37,Multiplicity,WideWDS,Widerho_arcsec,eWiderho_arcsec,Ref38,WideCompanionName,WideCompanionSpT,CloseWDS,Closerho_arcsec,eCloserho_arcsec,Ref39,CloseCompanionSpT,RV,Planet,Ref40,PlanetNum,LoRes_spectrum,HiRes_spectrum,LoRes_imaging,HiRes_imaging,Class,Survey,Notes,Gaia_id_1,2MASS_id,TIC_id,Teff_min_K,Teff_max_K,logg_min,logg_max,is_GTO,rv_file,lc_file,has_rv,has_lc,InstBand_nominal,InstBand_ranged
J19216+208,GJ 1235,-,1235,290.406734581652,20.8611051280695,19:21:38.70,+20:52:03.3,54.8586395179397,3.04647237759667,EDR3,M4.5 V,4.5,PMSU,3278.0,35.0,5.05,0.12,-0.17,0.13,Marf21,0.004521,2.471e-05,Karmn,0.20848,0.00449,Karmn,0.19594,0.00963,Karmn,-949.499183298565,0.03873222,-1456.65361847437,0.041350953,EDR3,94.3989790211063,0.043356072,EDR3,10.59333491,0.00486536,EDR3,4.51906859761366,0.0240154466434112,Lafa20,0.9070973,EDR3,73.47556,0.02944,-46.69692,0.02647,8.09319,0.02502,Karmn,0.7267140775395764,0.0165010634984852,Wol17,,,,,D,Karmn,<,2.0,,Rein18,133.0,9.0,DA19,0.0,,Sche19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7023,0.004,EDR3,14.097,0.001,PS1,,,,,,,13.371,UCAC3,12.769,0.012,PS1,11.9345,0.0028,EDR3,11.27,0.018,PS1,10.6554,0.004,EDR3,10.4,US-B1,8.796,0.02,8.219,0.036,7.935,0.016,AAA,2M,7.745,0.024,7.585,0.018,7.468,0.017,7.571,0.147,AAAB,AllWISE,Single,,,,,,,,,,,,CARMENES,No,,0.0,,CAFE,,,Alpha,GTO,,4516795626657707008,19213867+2052028,385368233,3243.0,3313.0,4.93,5.17,True,../data/CARM_VIS_RVs/J19216+208.dat,../data/CARMENES_GTO_TESS_lc/lightcurves/J19216+208/J19216+208_TESS_TIC385368233_S14.fits,True,True,none,He3-burning
J19206+731S,2MASS J19204172+7311434,A,,290.17397780753925,73.19509791591854,19:20:41.73,+73:11:43.5,,,EDR3,m4.5 V,4.5,Karmn,3448.0,77.0,4.82,0.16,-0.06,0.12,Marf21,0.0072537,7.123e-05,Karmn,0.2387,0.0107,Karmn,0.2278,0.0142,Karmn,7.79961098598535,0.016931131,-74.0760808260632,0.016834693,EDR3,32.7823367751916,0.014032902,EDR3,30.5042318,0.01305773,EDR3,-34.42,0.51,Marf21,1.4139313,EDR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2216,0.0036,EDR3,,,,,,,,,,,,,,,13.5982,0.0028,EDR3,,,,12.3619,0.0039,EDR3,,,10.604,0.058,10.026,0.058,9.74,0.046,AAA,2M,,,,,,,,,,,Resolved Physical,,,,,,,,3.3,,Karmn,,,No,,0.0,,,,,Delta,GTO,,2264839957167921024,19204172+7311434,420112589,3371.0,3525.0,4.66,4.98,True,../data/CARM_VIS_RVs/J19206+731S.dat,<ambiguous>,True,True,He3-burning,He3-burning
J19169+051S,V1298 Aql (vB 10),B,752B,289.237373696754,5.14437331543419,19:16:57.61,+05:09:01.6,40.4284984813538,-3.30094247139391,EDR3,M8.0 V,8.0,AF15a,2600.0,50.0,5.5,0.25,0.0,,Karmn,0.0004334,2.548e-06,Karmn,0.1026,0.00396,Karmn,0.08422,0.00884,Karmn,-598.761267442191,0.071685836,-1366.06349698638,0.06496898,EDR3,168.953707418574,0.0668329,EDR3,5.91878104,0.00234129,EDR3,35.7306634114446,0.0282791585065367,Lafa20,1.2698908,EDR3,54.10191,0.02322,-8.74874,0.02126,-4.94502,0.00951,Karmn,0.286491695446682,0.0006091148194554,Wol17,,,,,D,Karmn,=,2.7,2.7,Rein18,23.6,0.3,DA19,-5.24,0.09,Sche19,-4.463,0.008,Sche19,,,,,,,,0.36,0.03,0.0006588061770477,0.09,EPIC/XMM-Newton,Flare? - RV-loud,Ger99 - Sad21,,,,,,,,,,,,,,,17.7462,0.0126,EDR3,18.154,0.001,PS1,,,,,,,12.896,UCAC4,16.538,0.004,PS1,14.3033,0.0028,EDR3,13.875,0.001,PS1,12.7748,0.004,EDR3,,,9.908,0.025,9.226,0.026,8.765,0.022,AAA,2M,8.535,0.023,8.317,0.02,8.041,0.021,8.395,0.471,AAAC,AllWISE,Wide,LDS6334,73.80,,,J19169+051N,,,,,,,CARMENES,No,,0.0,CAFOS,,TCP,(FastCam),Alpha,GTO,[Fe/H] = 0.09 (New14),4293315765165489536,19165762+0509021,176178205,2550.0,2650.0,5.25,5.75,True,../data/CARM_VIS_RVs/J19169+051S.dat,,True,False,none,none
J19169+051N,V1428 Aql,A,752A,289.227651503619,5.16297630266859,19:16:55.26,+05:10:08.0,40.4405089003492,-3.28373621965244,EDR3,M2.5 V,2.5,AF15a,3575.0,25.0,4.88,0.12,-0.08,0.08,Marf21,0.0331521,0.0001598,Karmn,0.47463,0.00674,Karmn,0.4768,0.0132,Karmn,-579.080529659328,0.024688331,-1332.86771635424,0.021144519,EDR3,169.061505281574,0.023926072,EDR3,5.91500708,0.00083711,EDR3,35.884,0.0008,Sou18,0.91293514,EDR3,53.50065,0.00312,-7.79676,0.00379,-4.99827,0.00325,Karmn,0.286491695446682,0.0006091148194554,Wol17,LA?,Tet11,LA?,Tet11,D,Karmn,<,2.0,,Rein18,46.0,0.2,DA19,0.056,0.009,Sche19,,,,,,,,,,,1.48,0.05,4.987224101124808e-05,0.004,EPIC/XMM-Newton,Flare?,Ger99,,,,,,,,,11.007,0.055,TYC2,10.553,0.01,UCAC4,9.3557,0.0031,EDR3,,,,9.341,0.021,TYC2,9.144,0.01,UCAC4,9.021,UCAC4,8.572,0.0,CMC15,8.0999,0.0028,EDR3,,,,6.9772,0.0041,EDR3,7.49,US-B1,5.583,0.03,4.929,0.027,4.673,0.02,AAA,2M,4.466,0.076,3.93,0.054,4.375,0.014,4.271,0.025,BBAA,WISE,Wide,LDS6334,73.80,,,J19169+051S,,,,,,,CARMENES+HARPS+SOPHIE,Yes,Kam18,1.0,CAFOS,CAFE,TCP,(FastCam) [WD15],Alpha,GTO,,4293318823182081408,19165526+0510086,176188045,3550.0,3600.0,4.76,5.0,True,../data/CARM_VIS_RVs/J19169+051N.dat,,True,False,He3-burning,He3-burning
J19098+176,GJ 1232,-,1232,287.458980379073,17.6665600035614,19:09:50.87,+17:40:06.4,50.7315935170449,4.03570180894542,EDR3,M4.5 V,4.5,PMSU,3277.0,34.0,4.93,0.13,-0.14,0.16,Marf21,0.0041862,2.149e-05,Karmn,0.2007,0.0042,Karmn,0.18777,0.00943,Karmn,-640.56299741852,0.034519218,-424.098057147477,0.03860285,EDR3,97.2417973840026,0.044807963,EDR3,10.28364373,0.00473859,EDR3,-14.2615809430803,0.0240118483340096,Lafa20,0.88257813,EDR3,15.47107,0.01726,-32.68656,0.01988,17.2681,0.0137,Karmn,0.1405741998709315,0.0036141568617641,Wol17,,,,,D,Karmn,<,2.0,,Rein18,80.1,3.2,DA19,0.024,0.012,Sche19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.774,0.0032,EDR3,14.156,0.003,PS1,,,,,,,13.422,UCAC3,12.926,0.004,CMC15,11.9503,0.0028,EDR3,11.299,0.01,PS1,10.6555,0.0038,EDR3,10.21,US-B1,8.819,0.029,8.199,0.023,7.902,0.02,AAA,2M,7.279,0.019,7.112,0.017,6.752,0.016,4.451,0.025,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES,No,,0.0,,CAFE FEROS,,FastCam (Astralux),Alpha,GTO,,4514347014282093312,19095098+1740074,395665737,3243.0,3311.0,4.8,5.06,True,../data/CARM_VIS_RVs/J19098+176.dat,,True,False,none,He3-burning
J19084+322,G 207-019,-,4098,287.123640617574,32.2800065313781,19:08:29.93,+32:16:51.6,63.8008701297485,10.8112353885451,EDR3,M3.0 V,3.0,PMSU,3501.0,25.0,4.92,0.09,-0.08,0.07,Marf21,0.01548,6.5e-05,Karmn,0.33822,0.00488,Karmn,0.3329,0.0108,Karmn,-199.460211734925,0.015616198,-224.307261284687,0.016739478,EDR3,80.1835273303892,0.016135003,EDR3,12.47138949,0.00250957,EDR3,-1.97944178898105,0.0250188663251245,Lafa20,1.0800501,EDR3,14.01464,0.01114,-10.10187,0.02209,4.51348,0.00534,Karmn,0.0304957614738996,0.0009692680003471,Wol17,,,,,YD,Karmn,<,2.0,,Rein18,74.1,2.8,DA19,0.029,0.008,Sche19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0611,0.0032,EDR3,12.432,0.011,PS1,,,,,,,11.366,UCAC4,11.145,0.034,PS1,10.6651,0.0028,EDR3,10.111,0.049,PS1,9.4989,0.0038,EDR3,9.2,US-B1,7.905,0.023,7.346,0.021,7.074,0.016,AAA,2M,6.951,0.064,6.778,0.02,6.708,0.016,6.573,0.064,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES,No,,0.0,,CAFE,,FastCam,Alpha,GTO,,2042871958509344896,19082996+3216520,42713455,3476.0,3526.0,4.83,5.01,True,../data/CARM_VIS_RVs/J19084+322.dat,../data/CARMENES_GTO_TESS_lc/lightcurves/J19084+322/J19084+322_TESS_TIC42713455_S14.fits,True,True,He3-burning,He3-burning
J19072+208,HD 349726,B,745B,286.802729640277,20.8755384014847,19:07:13.20,+20:52:37.3,53.3197649515538,6.0444163151972,EDR3,M2.0 V,2.0,PMSU,3558.0,19.0,5.06,0.1,-0.46,0.06,Marf21,0.0141552,8.314e-05,Karmn,0.31311,0.00347,Karmn,0.30636,0.00998,Karmn,-480.754141129177,0.015550523,-332.49823071542,0.016012186,EDR3,113.222809176682,0.0191646,EDR3,8.83214263,0.00149497,EDR3,32.362,0.0096,Sou18,1.0152338,EDR3,35.72597,0.00608,11.9831,0.00784,15.04375,0.00342,Karmn,0.0696533248062491,0.0002542596095863,Wol17,,,,,D,Karmn,<,2.0,,Rein18,3.8,0.01,DA19,-0.104,0.016,Sche19,,,,,,,,,,,,,,,,,,,,21.019,0.24,GALEX,,,,12.745,0.2,TYC2,,,,11.0053,0.0029,EDR3,12.003,0.129,PS1,10.952,0.056,TYC2,,,,10.266,UCAC4,10.519,0.036,PS1,9.8053,0.0028,EDR3,9.652,0.122,PS1,8.7185,0.0038,EDR3,9.09,US-B1,7.278,0.021,6.752,0.051,6.517,0.023,AAA,2M,6.405,0.08,6.148,0.031,6.154,0.016,6.063,0.047,AAAA,AllWISE,Wide,LDS1017,114.10,0.10,Dor11,J19070+208,,,,,,,CARMENES+SOPHIE,No,,0.0,,CAFE,TCP,(FastCam) [WD15],Alpha,GTO,,4519789081415296128,19071320+2052372,384673951,3539.0,3577.0,4.96,5.159999999999999,True,../data/CARM_VIS_RVs/J19072+208.dat,,True,False,He3-burning,He3-burning
J19070+208,Ross 730,A,745A,286.7709107523,20.8864875178788,19:07:05.56,+20:53:16.9,53.3161346073183,6.07589123324059,EDR3,M2.0 V,2.0,AF15a,3543.0,21.0,5.03,0.12,-0.46,0.07,Marf21,0.0145215,9.643e-05,Karmn,0.31983,0.00394,Karmn,0.3134,0.0102,Karmn,-478.266936589884,0.023181044,-349.087961301144,0.025486348,EDR3,113.252129800078,0.029636156,EDR3,8.82985602,0.00231062,EDR3,32.349,0.0288,Sou18,0.8074018,EDR3,36.19304,0.01744,11.66044,0.02312,14.65716,0.0059,Karmn,0.07104618603698,0.0002142589416859,Wol17,,,,,D,Karmn,<,2.0,,Rein18,,,,-0.108,0.017,Sche19,,,,,,,,,,,,,,,,,,,,21.034,0.243,GALEX,,,,12.582,0.175,TYC2,,,,11.0123,0.0029,EDR3,11.451,0.011,PS1,10.993,0.057,TYC2,,,,10.281,UCAC4,10.184,0.0,CMC15,9.8149,0.0028,EDR3,9.157,0.023,PS1,8.729,0.0038,EDR3,9.27,US-B1,7.295,0.02,6.726,0.061,6.521,0.021,AAA,2M,6.431,0.044,6.127,0.022,6.173,0.015,6.031,0.038,AAAA,AllWISE,Wide,LDS1017,114.10,0.10,Dor11,J19072+208,,,,,,,CARMENES+SOPHIE,No,,0.0,CAFOS,CAFE,TCP,(FastCam) [WD15],Alpha,GTO,,4519789321942643072,19070556+2053168,384491142,3522.0,3564.0,4.91,5.15,True,../data/CARM_VIS_RVs/J19070+208.dat,,True,False,He3-burning,He3-burning
J19025+754,LSPM J1902+7525,-,,285.63663592007,75.41851051257,19:02:31.93,+75:25:07.0,106.75582120708518,25.49553245602537,EDR3,m2.5 V,2.5,Karmn,3700.0,50.0,,,,,Karmn,0.0347612,0.0001244,Karmn,0.45373,0.0123,Karmn,0.4547,0.0169,Karmn,203.46574200043705,0.017918143,-21.400684390900214,0.016827874,EDR3,23.857068308325488,0.013329766,EDR3,41.91629864475118,0.0234200801749671,EDR3,-20.393316,0.63648534,EDR3,1.1353968,EDR3,-2.42906,0.1658,-1.72476,0.55017,-45.38302,0.27472,Karmn,,,,,,,,D,Karmn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.364,0.01,UCAC4,13.111851,0.003183,EDR3,13.597,0.01,UCAC4,,,,12.676,0.01,UCAC4,,,12.099,0.01,UCAC4,12.086019,0.002779,EDR3,11.205,0.01,UCAC4,11.080335,0.003842,EDR3,,,9.797,0.02,9.186,0.015,8.988,0.015,AAA,2M,8.868,0.025,8.766,0.024,8.67,0.024,8.709,0.269,AAAB,AllWISE,Single,,,,,,,,,,,,,?,TOI in prep,0.0,,,,,Alpha,TOI,TOI 2095,2268372099615724288,19023192+7525070,235678745,3650.0,3750.0,,,True,../data/CARM_VIS_RVs/J19025+754.dat,../data/CARMENES_GTO_TESS_lc/lightcurves/J19025+754/J19025+754_TESS_TIC235678745_S14.fits,True,True,none,none
J18580+059,BD+05 3993,-,740,284.499690402201,5.90269748286011,18:58:00.14,+05:54:29.2,38.9321579220223,1.23504170542597,EDR3,M0.5 V,0.5,PMSU,3857.0,10.0,4.73,0.09,-0.15,0.05,Marf21,0.066209,0.0004712,Karmn,0.57625,0.00362,Karmn,0.584,0.013,Karmn,-196.327622431535,0.021341132,-1220.61097838102,0.020738307,EDR3,90.0211529899421,0.021416826,EDR3,11.10850024,0.00264281,EDR3,10.434,0.0013,Sou18,1.0645992,EDR3,47.36234,0.00878,-41.32886,0.01059,-19.89954,0.0074,Karmn,0.3893113123266826,0.0025026056528292,Wol17,,,,,D,Karmn,<,2.0,,Rein18,35.2,0.3,DA19,0.0,,Sche19,,,,,0.02944,0.009812,-0.08,0.32,,,2.32,0.77,0.0001416125383568,0.09,PSPC/ROSAT,,,,,,,,,,,11.031,0.057,TYC2,10.639,0.01,UCAC4,9.4503,0.0033,EDR3,10.042,0.405,PS1,9.412,0.022,TYC2,9.367,0.01,UCAC4,8.668,UCAC3,8.602,0.116,PS1,8.4605,0.0028,EDR3,8.101,0.01,UCAC4,7.472,0.0039,EDR3,8.41,US-B1,6.239,0.019,5.587,0.029,5.357,0.021,AAA,2M,5.298,0.1,5.104,0.06,5.23,0.016,5.158,0.038,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES+HARPS+SOPHIE,No,,0.0,,FEROS,,(FastCam) [WD15],Alpha,GTO,,4282578724832056576,18580014+0554296,227642705,3847.0,3867.0,4.640000000000001,4.82,True,../data/CARM_VIS_RVs/J18580+059.dat,,True,False,He3-burning,He3-burning
J18498-238,V1216 Sgr,-,729,282.458789017522,-23.8370974487271,18:49:49.36,-23:50:10.4,11.3076251512392,-10.2874757526335,EDR3,M3.5 V,3.5,Ria06,3340.0,30.0,5.23,0.11,-0.43,0.1,Marf21,0.0040137,2.607e-05,Karmn,0.18921,0.00345,Karmn,0.17561,0.00902,Karmn,639.367850335873,0.03683873,-193.957925071161,0.031829588,EDR3,336.026601668371,0.031666122,EDR3,2.97595486,0.00028044,EDR3,-10.494,0.0083,Sou18,0.98801184,EDR3,-12.02656,0.00801,-1.00574,0.00171,-7.30198,0.00174,Karmn,0.0302005184393,0.0002639482881874,Wol17,Cas,Karmn,,,D,Karmn,=,3.0,1.5,Rein18,2.8501999378204346,,CC21,-2.221,0.018,Sche19,-4.001,0.004,Sche19,J184948.7-235003,0.942,0.0809,-0.43,0.07,-0.08,0.16,,,,,1RXS,RV-loud,Sad21,19.246,0.096,17.84,0.033,GALEX,,,,12.592,0.342,TYC2,12.194,0.01,UCAC4,10.7322,0.0042,EDR3,11.257,0.01,UCAC4,10.788,0.097,TYC2,10.433,0.01,UCAC4,,,9.828,0.01,UCAC4,9.1264,0.0029,EDR3,8.377,0.01,UCAC4,7.8981,0.004,EDR3,,,6.222,0.018,5.655,0.034,5.37,0.016,AAA,2M,5.19,0.17,4.865,0.075,4.921,0.015,4.754,0.031,BAAA,AllWISE,Single,,,,,,,,,,,,CARMENES,?,,0.0,,,,,Gamma+,GTO,,4075141768785646848,18494929-2350101,224752354,3310.0,3370.0,5.12,5.340000000000001,True,../data/CARM_VIS_RVs/J18498-238.dat,,True,False,none,none
J18482+076,G 141-036,-,,282.074758744958,7.69032389481054,18:48:17.54,+07:41:21.2,39.4323837432097,4.19197176319643,EDR3,M5.0 V,5.0,AF15a,3175.0,39.0,5.1,0.16,-0.12,0.13,Marf21,0.002205,1.07e-05,Karmn,0.1552,0.00383,Karmn,0.14,0.009,Karmn,376.042303290939,0.043052584,248.719196941654,0.037556667,EDR3,131.279008754053,0.039764576,EDR3,7.61736404,0.00230731,EDR3,-34.4550572961759,0.020058714388722,Lafa20,1.1973784,EDR3,-35.06994,0.01559,-10.52611,0.01298,-10.55928,0.0044,Karmn,0.0309490507922019,0.0006478276403248,Wol17,HS,Karmn,,,YD,Karmn,=,2.4,1.5,Rein18,2.76,0.01,DA19,-3.373,0.02,Sche19,-3.9957,0.0026,Sche19,J184817.9+074115,0.0644,0.0179,-0.77,0.14,0.08,0.94,2.72,0.76,0.0018655912147214,1.0,1RXS*,,,,,,,,,,,,,,16.012,0.07,UCAC4,14.4584,0.0045,EDR3,14.972,0.01,UCAC4,,,,14.248,0.02,UCAC4,14.106,UCAC3,13.574,0.01,UCAC4,12.2969,0.0029,EDR3,11.448,0.02,UCAC4,10.9455,0.0039,EDR3,10.75,US-B1,8.853,0.024,8.261,0.027,7.913,0.021,AAA,2M,7.696,0.027,7.514,0.02,7.339,0.019,7.047,0.101,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES+HARPS,No,,0.0,CAFOS,FEROS,,FastCam [LuckyCam],Alpha,GTO,,4286249341336984576,18481752+0741210,92923185,3136.0,3214.0,4.94,5.26,True,../data/CARM_VIS_RVs/J18482+076.dat,,True,False,none,none
J18480-145,G 155-042,-,4077,282.004201594308,-14.5819428891453,18:48:01.27,-14:34:51.2,19.5251752187365,-5.85110553854034,EDR3,M2.5 V,2.5,PMSU,3540.0,29.0,4.92,0.11,-0.13,0.06,Marf21,0.0189803,9.153e-05,Karmn,0.36627,0.00607,Karmn,0.3625,0.0117,Karmn,-236.445322642136,0.024496851,-237.255064818835,0.020679088,EDR3,58.5990990912377,0.020986805,EDR3,17.06510877,0.00611173,EDR3,-4.78019405543924,0.025023946060085,Lafa20,0.91201395,EDR3,4.93434,0.02359,-25.53817,0.01067,8.97482,0.00753,Karmn,0.0468750239202616,0.0011302080717907,Wol17,,,,,D,Karmn,<,2.0,,Rein18,,,,0.028,0.008,Sche19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.581,0.026,APASS9,12.3222,0.0032,EDR3,12.803,0.024,APASS9,,,,12.043,0.019,APASS9,11.852,UCAC3,11.482,0.041,APASS9,11.0192,0.0028,EDR3,10.293,0.048,APASS9,9.8929,0.0038,EDR3,9.91,US-B1,8.375,0.018,7.831,0.033,7.558,0.027,AAA,2M,7.401,0.029,7.288,0.019,7.213,0.017,7.304,0.126,AAAB,AllWISE,Single,,,,,,,,,,,,CARMENES+HARPS,No,,0.0,,,,FastCam,Gamma,GTO,,4101968375059565568,18480129-1434507,427835460,3511.0,3569.0,4.81,5.03,True,../data/CARM_VIS_RVs/J18480-145.dat,,True,False,He3-burning,He3-burning
J18427+596S,HD 173740,B,725B,280.683086245834,59.6351454548188,18:42:46.89,+59:37:36.7,89.2920255684552,24.2374348400776,EDR3,M3.5 V,3.5,AF15a,3393.0,48.0,4.98,0.12,-0.38,0.18,Marf21,0.0085318,7.389e-05,Karmn,0.2673,0.00765,Karmn,0.258,0.012,Karmn,-1400.26351675689,0.03854041,1862.52514774855,0.033203878,EDR3,283.837767845006,0.028684631,EDR3,3.52313932,0.00035605,EDR3,1.02,0.08,Marf21,1.312914,EDR3,-25.30659,0.00329,-10.93667,0.07295,27.48724,0.03291,Karmn,0.4345996607488191,0.0012614797718528,Wol17,,,,,D,Karmn,<,2.5,,Bro10,,,,0.0,0.4,AF15a,,,,J184248.6+593720,0.0491,0.00629,-0.8,0.07,-0.89,0.51,2.0,0.26,7.388479962921588e-05,0.02,1RXS*,Flare?,PG80,,,19.876,0.101,GALEX,,,,11.809,0.09,TYC2,11.705,0.0,UCAC4,9.9597,0.0032,EDR3,10.261,0.001,PS1,9.964,0.032,TYC2,9.877,0.0,UCAC4,9.116,UCAC4,,,,8.5247,0.0028,EDR3,,,,7.3342,0.0039,EDR3,8.1,US-B1,5.721,0.02,5.197,0.024,5.0,0.023,AAA,2M,5.014,0.325,4.309,0.206,4.588,0.016,4.464,0.025,CBAA,WISE,Single,STF2398,11712,34,CC16,J18427+596N,,,,,,,CARMENES,No,,0.0,CAFOS,,,FastCam [WD15],Alpha+,GTO,Previous Delta star. Relatively close pair of very bright stars. WDS STF2398 AC BD no cpm. WDS POP1224 no ide...,2154880616774131712,18424688+5937374,1717842912,3345.0,3441.0,4.86,5.1000000000000005,True,../data/CARM_VIS_RVs/J18427+596S.dat,<ambiguous>,True,True,He3-burning,He3-burning
J18427+596N,HD 173739,-,725A,280.683070835229,59.6383579077548,18:42:46.70,+59:37:49.4,89.2954597460844,24.2381517188278,EDR3,M3.0 V,3.0,AF15a,3473.0,34.0,4.9,0.11,-0.31,0.12,Marf21,0.0155368,0.0002307,Karmn,0.34429,0.00721,Karmn,0.3393,0.0122,Karmn,-1311.67908255228,0.02710057,1792.32455583044,0.026312303,EDR3,283.840118018439,0.021992655,EDR3,3.52311015,0.00027298,EDR3,-0.75,0.08,Marf21,1.0079373,EDR3,-24.50176,0.00251,-11.86397,0.07295,25.20743,0.03287,Karmn,0.400524792480501,0.0005812059068539,Wol17,,,,,D,Karmn,<,2.5,,Bro10,,,,0.0,0.4,AF15a,,,,,,,,,,,,,,,,,,20.738,0.221,18.665,0.054,GALEX,,,,10.897,0.048,TYC2,10.782,0.0,UCAC4,9.167,0.0034,EDR3,9.927,0.065,PS1,9.109,0.018,TYC2,9.056,0.0,UCAC4,8.887,UCAC4,8.843,0.001,PS1,7.8544,0.0028,EDR3,7.964,0.001,PS1,6.7059,0.0039,EDR3,7.25,US-B1,5.189,0.017,4.741,0.036,4.432,0.02,EEA,2M,4.065,0.494,3.494,0.326,3.286,0.01,3.479,0.017,CBAA,AllWISE,Single,STF2398,11712,34,CC16,J18427+596S,,,,,,,CARMENES,No,,0.0,CAFOS,,,FastCam [WD15],Alpha+,GTO,Previous Delta star. Relatively close pair of very bright stars. WDS STF2398 AC BD no cpm. WDS POP1224 no ide...,2154880616774131840,18424666+5937499,359676790,3439.0,3507.0,4.79,5.010000000000001,True,../data/CARM_VIS_RVs/J18427+596N.dat,<ambiguous>,True,True,He3-burning,He3-burning
J18419+318,Ross 145,-,4070,280.494411339408,31.8305264442254,18:41:59.04,+31:49:49.8,61.039075674468,15.765045644355,EDR3,M3.0 V,3.0,PMSU,3519.0,20.0,4.93,0.1,-0.2,0.08,Marf21,0.0162893,9.137e-05,Karmn,0.34337,0.00402,Karmn,0.3383,0.0105,Karmn,-300.323911635551,0.017363586,8.23798456490364,0.020715183,EDR3,92.6127433183651,0.017430982,EDR3,10.79765013,0.00203227,EDR3,-31.728,0.019,Sou18,1.1358266,EDR3,-11.8718,0.00892,-32.78902,0.01605,5.20516,0.00583,Karmn,0.0223265304998415,6.65364675758196e-05,Wol17,,,,,D,Karmn,<,2.0,,Rein18,,,,0.044,0.009,Sche19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5312,0.0031,EDR3,12.24,0.001,PS1,11.317,0.006,TYC2,,,,10.819,UCAC4,10.664,0.185,PS1,10.2014,0.0028,EDR3,9.722,0.118,PS1,9.0617,0.0038,EDR3,,,7.523,0.02,6.977,0.016,6.722,0.02,AAA,2M,6.56,0.077,6.377,0.025,6.339,0.015,6.197,0.047,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES+SOPHIE,?,End03,0.0,,,,(FastCam) [WD15],Alpha,GTO,,2090085056523454464,18415908+3149498,68396286,3499.0,3539.0,4.83,5.029999999999999,True,../data/CARM_VIS_RVs/J18419+318.dat,../data/CARMENES_GTO_TESS_lc/lightcurves/J18419+318/J18419+318_TESS_TIC68396286_S26.fits,True,True,He3-burning,He3-burning
